Location,"Lat,Long",Borehole ,Depth(ft),Depth-Z(m),GWT(m),N-06,N-12,N-18,N -Value,σv,σv',CE,CB,CS,CR,CN,(N1)60,Soil Type ,Soil USCS,FC,FCI,rd,CSR7.5,CRR,Rp,a(max),g,Mw,MSF,FS,Liquefaction,SL,γ,γw
"Dr. Mrittunjoy Kunda, Senpara, 20.05.2022(09)",,02,55.0,16.764,0.0,27.0,32.0,34.0,66.0,326.89799999999997,162.44315999999998,0.6,1.0,1.0,1.0,0.8395529961675852,33.0,Grey coarse sand,SP,3.0,1.0,0.74854,0.3524858637770898,0.7921521998038905,,3.5316,9.81,7.5,0.9996389409159898,2.2465189882253114,Not liquefiable,,19.5,9.81
"Dr. Mrittunjoy Kunda, Senpara, 20.05.2022(09)",,09,5.0,1.524,0.0,1.0,1.0,1.0,2.0,29.718,14.76756,0.6,1.0,1.0,0.75,1.6414253637394183,1.0,Grey sandy clay,CL,70.0,3.0,0.97714,0.4601331083591332,0.0967761528502356,,3.5316,9.81,7.5,0.9996389409159898,0.21024614222201785,Liquefiable,,19.5,9.81
"Dr. Mrittunjoy Kunda, Senpara, 20.05.2022(09)",,09,10.0,3.048,0.0,1.0,1.0,1.0,2.0,59.436,29.53512,0.6,1.0,1.0,0.75,1.409632267078153,1.0,Grey sandy clay,CL,70.0,3.0,0.95428,0.4493683839009288,0.09522616964128283,,3.5316,9.81,7.5,0.9996389409159898,0.21183463451822426,Liquefiable,,19.5,9.81
"Dr. Mrittunjoy Kunda, Senpara, 20.05.2022(09)",,09,15.0,4.572,0.0,1.0,1.0,2.0,3.0,89.154,44.302679999999995,0.6,1.0,1.0,0.85,1.2740419976052784,2.0,Grey sandy clay,CL,70.0,3.0,0.93142,0.4386036594427245,0.10033856278487203,,3.5316,9.81,7.5,0.9996389409159898,0.22868558543889694,Liquefiable,,19.5,9.81
"Dr. Mrittunjoy Kunda, Senpara, 20.05.2022(09)",,09,20.0,6.096,0.0,9.0,8.0,6.0,14.0,106.68,46.878240000000005,0.6,1.0,1.0,0.95,1.2551451970988747,10.0,Grey fine sand with silt & clay,SM,18.0,2.0,0.90856,0.48381706111833545,0.14721413123693294,,3.5316,9.81,7.5,0.9996389409159898,0.3041665746499202,Liquefiable,,17.5,9.81
"Dr. Mrittunjoy Kunda, Senpara, 20.05.2022(09)",,09,25.0,7.62,0.0,18.0,24.0,26.0,50.0,133.35,58.59779999999999,0.6,1.0,1.0,0.95,1.1805244870826714,34.0,Grey fine sand,SM,18.0,2.0,0.8857,0.47164388816645,3.127883479706944,,3.5316,9.81,7.5,0.9996389409159898,6.629480859210018,Not liquefiable,,17.5,9.81
"Dr. Mrittunjoy Kunda, Senpara, 20.05.2022(09)",,09,30.0,9.144,0.0,11.0,14.0,16.0,30.0,160.02,70.31736000000001,0.6,1.0,1.0,0.95,1.1195549276260002,19.0,Grey stiff clay,SM,18.0,2.0,0.86284,0.4594707152145643,0.2612340824261218,,3.5316,9.81,7.5,0.9996389409159898,0.5683490869829677,Liquefiable,,17.5,9.81
"Dr. Mrittunjoy Kunda, Senpara, 20.05.2022(09)",,09,35.0,10.668000000000001,0.0,9.0,12.0,14.0,26.0,186.69000000000003,82.03692000000001,0.6,1.0,1.0,1.0,1.068005899610428,17.0,Grey fine sand,SM,18.0,2.0,0.83998,0.44729754226267876,0.21867404826553297,,3.5316,9.81,7.5,0.9996389409159898,0.4887017552302978,Liquefiable,,17.5,9.81
"Dr. Mrittunjoy Kunda, Senpara, 20.05.2022(09)",,09,40.0,12.192,0.0,16.0,23.0,27.0,50.0,213.36,93.75648000000001,0.6,1.0,1.0,1.0,1.0233521004376092,31.0,Grey fine sand,SM,18.0,2.0,0.8171200000000001,0.4351243693107932,1.3690572090639943,,3.5316,9.81,7.5,0.9996389409159898,3.1452223664003025,Not liquefiable,,17.5,9.81
"Dr. Mrittunjoy Kunda, Senpara, 20.05.2022(09)",,09,45.0,13.716000000000001,0.0,19.0,25.0,30.0,55.0,240.03000000000003,105.47604000000001,0.6,1.0,1.0,1.0,0.9839646581531256,32.0,Grey fine sand,SM,18.0,2.0,0.79426,0.42295119635890766,2.1874589802188193,,3.5316,9.81,7.5,0.9996389409159898,5.1700271736021985,Not liquefiable,,17.5,9.81
"Dr. Mrittunjoy Kunda, Senpara, 20.05.2022(09)",,09,50.0,15.24,0.0,23.0,27.0,30.0,57.0,297.18,147.6756,0.6,1.0,1.0,1.0,0.8714253637394184,30.0,Grey hard clay,CL,70.0,3.0,0.7714,0.3632505882352941,5.344310632856438,,3.5316,9.81,7.5,0.9996389409159898,14.707150363908474,Not liquefiable,,19.5,9.81
"Dr. Mrittunjoy Kunda, Senpara, 20.05.2022(09)",,09,55.0,16.764,0.0,26.0,30.0,34.0,64.0,326.89799999999997,162.44315999999998,0.6,1.0,1.0,1.0,0.8395529961675852,32.0,Grey hard clay,CL,70.0,3.0,0.74854,0.3524858637770898,16.88388208856928,,3.5316,9.81,7.5,0.9996389409159898,47.88216420571484,Not liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,01,5.0,1.524,0.6096,3.0,3.0,5.0,8.0,26.67,17.699736,0.6,1.0,1.0,0.75,1.5808586693615825,6.0,Grey fine sand with silt & clay,SM,18.0,2.0,0.97714,0.3445314534182882,0.11326111056771601,,3.5316,9.81,7.5,0.9996389409159898,0.328620842862269,Liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,01,10.0,3.048,0.6096,5.0,9.0,13.0,22.0,53.34,29.419296,0.6,1.0,1.0,0.75,1.410946244214946,14.0,Grey fine sand with silt & clay,SM,18.0,2.0,0.95428,0.40486703273932867,0.1850106989680668,,3.5316,9.81,7.5,0.9996389409159898,0.4568015773554978,Liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,01,15.0,4.572,0.6096,1.0,2.0,7.0,9.0,89.154,50.282855999999995,0.6,1.0,1.0,0.85,1.2316997451180551,6.0,Grey sandy clay,CL,70.0,3.0,0.93142,0.38644021276595747,0.1308554215673188,,3.5316,9.81,7.5,0.9996389409159898,0.33849524637305856,Liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,01,20.0,6.096,0.6096,1.0,1.0,2.0,3.0,118.87199999999999,65.05041599999998,0.6,1.0,1.0,0.95,1.145590536418786,2.0,Grey sandy clay,CL,70.0,3.0,0.90856,0.3885071014900197,0.10041238355161189,,3.5316,9.81,7.5,0.9996389409159898,0.2583636910713253,Liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,01,25.0,7.62,0.6096,2.0,3.0,4.0,7.0,148.59,79.817976,0.6,1.0,1.0,0.95,1.0771755492836463,4.0,Grey sandy clay,CL,70.0,3.0,0.8857,0.38582589643716353,0.11916265692736357,,3.5316,9.81,7.5,0.9996389409159898,0.3087393388250839,Liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,01,30.0,9.144,0.6096,13.0,22.0,28.0,50.0,160.02,76.29753600000001,0.6,1.0,1.0,0.95,1.0922600018008768,31.0,Grey fine sand,SM,18.0,2.0,0.86284,0.4234575503355704,1.5224969957968906,,3.5316,9.81,7.5,0.9996389409159898,3.594096464262138,Not liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,01,35.0,10.668000000000001,0.6096,16.0,23.0,27.0,50.0,186.69000000000003,88.01709600000001,0.6,1.0,1.0,1.0,1.0444764793038424,31.0,Grey fine sand,SM,18.0,2.0,0.83998,0.4169066506216019,1.604320119328182,,3.5316,9.81,7.5,0.9996389409159898,3.846762488879185,Not liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,01,40.0,12.192,0.6096,12.0,18.0,32.0,50.0,213.36,99.73665600000001,0.6,1.0,1.0,1.0,1.0026748983720206,30.0,Grey fine sand,SM,18.0,2.0,0.8171200000000001,0.4090344599963327,1.183171838996205,,3.5316,9.81,7.5,0.9996389409159898,2.891552570085157,Not liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,01,45.0,13.716000000000001,0.6096,12.0,20.0,30.0,50.0,267.462,138.88821599999997,0.6,1.0,1.0,1.0,0.8919407390510946,27.0,Grey hard clay,CL,70.0,3.0,0.79426,0.3579111574165515,1.798593896532454,,3.5316,9.81,7.5,0.9996389409159898,5.023437969482313,Not liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,04,5.0,1.524,0.6096,3.0,3.0,5.0,8.0,26.67,17.699736,0.6,1.0,1.0,0.75,1.5808586693615825,6.0,Grey fine sand with silt & clay,SM,18.0,2.0,0.97714,0.3445314534182882,0.11326111056771601,,3.5316,9.81,7.5,0.9996389409159898,0.328620842862269,Liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,04,10.0,3.048,0.6096,7.0,5.0,2.0,7.0,53.34,29.419296,0.6,1.0,1.0,0.75,1.410946244214946,4.0,Grey fine sand with silt & clay,SM,18.0,2.0,0.95428,0.40486703273932867,0.10441459435200101,,3.5316,9.81,7.5,0.9996389409159898,0.2578053683649996,Liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,04,15.0,4.572,0.6096,4.0,7.0,10.0,17.0,80.01,41.138856000000004,0.6,1.0,1.0,0.85,1.2988188945356156,11.0,Grey fine sand with silt & clay,SM,18.0,2.0,0.93142,0.4238902978439653,0.15816454280795672,,3.5316,9.81,7.5,0.9996389409159898,0.37299140099971617,Liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,04,20.0,6.096,0.6096,1.0,2.0,2.0,4.0,112.776,58.954415999999995,0.6,1.0,1.0,0.95,1.1784955136129942,3.0,Grey soft clay,CL,70.0,3.0,0.90856,0.40669591976010755,0.10605666158502952,,3.5316,9.81,7.5,0.9996389409159898,0.2606821551750018,Liquefiable,,18.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,04,25.0,7.62,0.6096,1.0,1.0,2.0,3.0,140.97,72.197976,0.6,1.0,1.0,0.95,1.1107288291690884,2.0,Grey soft clay,CL,70.0,3.0,0.8857,0.4046729535188078,0.0999580596545443,,3.5316,9.81,7.5,0.9996389409159898,0.24692030445875093,Liquefiable,,18.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,04,30.0,9.144,0.6096,12.0,21.0,29.0,50.0,160.02,76.29753600000001,0.6,1.0,1.0,0.95,1.0922600018008768,31.0,Grey fine sand,SM,18.0,2.0,0.86284,0.4234575503355704,1.5224969957968906,,3.5316,9.81,7.5,0.9996389409159898,3.594096464262138,Not liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,04,35.0,10.668000000000001,0.6096,2.0,2.0,3.0,5.0,208.026,109.353096,0.6,1.0,1.0,1.0,0.9718931625404308,3.0,Grey silty clay,CL,70.0,3.0,0.83998,0.37391366585834934,0.10786599093934984,,3.5316,9.81,7.5,0.9996389409159898,0.2883741750811371,Liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,04,40.0,12.192,0.6096,2.0,3.0,3.0,6.0,237.744,124.120656,0.6,1.0,1.0,1.0,0.9295331687344072,3.0,Grey silty clay,CL,70.0,3.0,0.8171200000000001,0.3662412022985119,0.11131904043355458,,3.5316,9.81,7.5,0.9996389409159898,0.30384032977284403,Liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,04,45.0,13.716000000000001,0.6096,2.0,3.0,4.0,7.0,267.462,138.88821599999997,0.6,1.0,1.0,1.0,0.8919407390510946,4.0,Grey silty clay,CL,70.0,3.0,0.79426,0.3579111574165515,0.11457885504357924,,3.5316,9.81,7.5,0.9996389409159898,0.32001652626276444,Liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,04,50.0,15.24,0.6096,18.0,25.0,30.0,55.0,266.7,123.17577599999998,0.6,1.0,1.0,1.0,0.9320886102830084,31.0,Grey fine sand,SM,18.0,2.0,0.7714,0.3908347767989706,1.388629337420662,,3.5316,9.81,7.5,0.9996389409159898,3.5517002134588944,Not liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,04,55.0,16.764,0.6096,27.0,50.0,,50.0,293.37,134.89533600000001,0.6,1.0,1.0,1.0,0.901695457311968,27.0,Grey fine sand,SM,18.0,2.0,0.74854,0.38093391214949035,0.6523065986553521,,3.5316,9.81,7.5,0.9996389409159898,1.7117695658885175,Not liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,03,5.0,1.524,0.6096,2.0,2.0,3.0,5.0,29.718,20.747736,0.6,1.0,1.0,0.75,1.5277256474417014,3.0,Grey sandy clay,CL,70.0,3.0,0.97714,0.3275076994270604,0.11205692675291472,,3.5316,9.81,7.5,0.9996389409159898,0.3420269745643999,Liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,03,10.0,3.048,0.6096,1.0,4.0,5.0,9.0,53.34,29.419296,0.6,1.0,1.0,0.75,1.410946244214946,6.0,Grey fine sand with silt & clay,SM,18.0,2.0,0.95428,0.40486703273932867,0.1134298232944539,,3.5316,9.81,7.5,0.9996389409159898,0.2800644637800395,Liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,03,15.0,4.572,0.6096,3.0,5.0,8.0,13.0,80.01,41.138856000000004,0.6,1.0,1.0,0.85,1.2988188945356156,9.0,Grey fine sand with silt & clay,SM,18.0,2.0,0.93142,0.4238902978439653,0.13557475406445307,,3.5316,9.81,7.5,0.9996389409159898,0.31971905055921546,Liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,03,20.0,6.096,0.6096,1.0,2.0,5.0,7.0,118.87199999999999,65.05041599999998,0.6,1.0,1.0,0.95,1.145590536418786,5.0,Grey sandy clay,CL,70.0,3.0,0.90856,0.3885071014900197,0.12146720023019457,,3.5316,9.81,7.5,0.9996389409159898,0.31253828547394363,Liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,03,25.0,7.62,0.6096,1.0,2.0,2.0,4.0,148.59,79.817976,0.6,1.0,1.0,0.95,1.0771755492836463,2.0,Grey sandy clay,CL,70.0,3.0,0.8857,0.38582589643716353,0.10424657069442826,,3.5316,9.81,7.5,0.9996389409159898,0.27009314948892715,Liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,03,30.0,9.144,0.6096,10.0,21.0,29.0,50.0,160.02,76.29753600000001,0.6,1.0,1.0,0.95,1.0922600018008768,31.0,Grey fine sand,SM,18.0,2.0,0.86284,0.4234575503355704,1.5224969957968906,,3.5316,9.81,7.5,0.9996389409159898,3.594096464262138,Not liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,03,35.0,10.668000000000001,0.6096,14.0,24.0,26.0,50.0,186.69000000000003,88.01709600000001,0.6,1.0,1.0,1.0,1.0444764793038424,31.0,Grey fine sand,SM,18.0,2.0,0.83998,0.4169066506216019,1.604320119328182,,3.5316,9.81,7.5,0.9996389409159898,3.846762488879185,Not liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,03,40.0,12.192,0.6096,18.0,26.0,30.0,56.0,213.36,99.73665600000001,0.6,1.0,1.0,1.0,1.0026748983720206,34.0,Grey fine sand,SM,18.0,2.0,0.8171200000000001,0.4090344599963327,3.1735161591895276,,3.5316,9.81,7.5,0.9996389409159898,7.755753225242787,Not liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,03,45.0,13.716000000000001,0.6096,23.0,50.0,,50.0,240.03000000000003,111.45621600000001,0.6,1.0,1.0,1.0,0.965522789947625,29.0,Grey fine sand,SM,18.0,2.0,0.79426,0.40025777750430713,0.9302013349175416,,3.5316,9.81,7.5,0.9996389409159898,2.323166543005164,Not liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,07,5.0,1.524,0.6096,1.0,2.0,3.0,5.0,29.718,20.747736,0.6,1.0,1.0,0.75,1.5277256474417014,3.0,Grey sandy clay,CL,70.0,3.0,0.97714,0.3275076994270604,0.11205692675291472,,3.5316,9.81,7.5,0.9996389409159898,0.3420269745643999,Liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,07,10.0,3.048,0.6096,1.0,12.0,1.0,13.0,59.436,35.51529599999999,0.6,1.0,1.0,0.75,1.3479732089214074,8.0,Grey sandy clay,CL,70.0,3.0,0.95428,0.3737023377960866,0.15165704418004025,,3.5316,9.81,7.5,0.9996389409159898,0.40567658185030625,Liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,07,15.0,4.572,0.6096,2.0,2.0,3.0,5.0,89.154,50.282855999999995,0.6,1.0,1.0,0.85,1.2316997451180551,3.0,Grey sandy clay,CL,70.0,3.0,0.93142,0.38644021276595747,0.10966386433752226,,3.5316,9.81,7.5,0.9996389409159898,0.28367717846565843,Liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,07,20.0,6.096,0.6096,1.0,1.0,2.0,3.0,118.87199999999999,65.05041599999998,0.6,1.0,1.0,0.95,1.145590536418786,2.0,Grey sandy clay,CL,70.0,3.0,0.90856,0.3885071014900197,0.10041238355161189,,3.5316,9.81,7.5,0.9996389409159898,0.2583636910713253,Liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,07,25.0,7.62,0.6096,7.0,12.0,8.0,20.0,133.35,64.57797599999999,0.6,1.0,1.0,0.95,1.1480280861337937,13.0,Grey fine sand with silt & clay,SM,18.0,2.0,0.8857,0.4279677986501157,0.17570947352074132,,3.5316,9.81,7.5,0.9996389409159898,0.4104188038754269,Liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,07,30.0,9.144,0.6096,12.0,15.0,20.0,35.0,160.02,76.29753600000001,0.6,1.0,1.0,0.95,1.0922600018008768,22.0,Grey fine sand with silt & clay,SM,18.0,2.0,0.86284,0.4234575503355704,0.3295345214794653,,3.5316,9.81,7.5,0.9996389409159898,0.777918683433425,Liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,07,35.0,10.668000000000001,0.6096,8.0,10.0,17.0,27.0,186.69000000000003,88.01709600000001,0.6,1.0,1.0,1.0,1.0444764793038424,17.0,Grey fine sand with silt & clay,SM,18.0,2.0,0.83998,0.4169066506216019,0.22248309411409484,,3.5316,9.81,7.5,0.9996389409159898,0.5334593829106032,Liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,07,40.0,12.192,0.6096,10.0,20.0,30.0,50.0,213.36,99.73665600000001,0.6,1.0,1.0,1.0,1.0026748983720206,30.0,Grey fine sand,SM,18.0,2.0,0.8171200000000001,0.4090344599963327,1.183171838996205,,3.5316,9.81,7.5,0.9996389409159898,2.891552570085157,Not liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,07,45.0,13.716000000000001,0.6096,13.0,23.0,30.0,53.0,240.03000000000003,111.45621600000001,0.6,1.0,1.0,1.0,0.965522789947625,31.0,Grey fine sand,SM,18.0,2.0,0.79426,0.40025777750430713,1.3700743242472244,,3.5316,9.81,7.5,0.9996389409159898,3.421743994598451,Not liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,05,5.0,1.524,0.6096,3.0,4.0,5.0,9.0,29.718,20.747736,0.6,1.0,1.0,0.75,1.5277256474417014,6.0,Grey sandy clay,CL,70.0,3.0,0.97714,0.3275076994270604,0.1356391463728629,,3.5316,9.81,7.5,0.9996389409159898,0.41400606112197685,Liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,05,10.0,3.048,0.6096,2.0,5.0,3.0,8.0,59.436,35.51529599999999,0.6,1.0,1.0,0.75,1.3479732089214074,5.0,Grey sandy clay,CL,70.0,3.0,0.95428,0.3737023377960866,0.12387220765466944,,3.5316,9.81,7.5,0.9996389409159898,0.33135324547101624,Liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,05,15.0,4.572,0.6096,8.0,4.0,2.0,6.0,89.154,50.282855999999995,0.6,1.0,1.0,0.85,1.2316997451180551,4.0,Grey sandy clay,CL,70.0,3.0,0.93142,0.38644021276595747,0.11476671444217795,,3.5316,9.81,7.5,0.9996389409159898,0.29687717035511646,Liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,05,20.0,6.096,0.6096,1.0,3.0,5.0,8.0,118.87199999999999,65.05041599999998,0.6,1.0,1.0,0.95,1.145590536418786,5.0,Grey sandy clay,CL,70.0,3.0,0.90856,0.3885071014900197,0.12708122789459442,,3.5316,9.81,7.5,0.9996389409159898,0.32698332559596544,Liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,05,25.0,7.62,0.6096,2.0,2.0,3.0,5.0,148.59,79.817976,0.6,1.0,1.0,0.95,1.0771755492836463,3.0,Grey sandy clay,CL,70.0,3.0,0.8857,0.38582589643716353,0.10909607335426323,,3.5316,9.81,7.5,0.9996389409159898,0.2826577589348258,Liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,05,30.0,9.144,0.6096,9.0,17.0,22.0,39.0,160.02,76.29753600000001,0.6,1.0,1.0,0.95,1.0922600018008768,24.0,Grey fine sand,SM,18.0,2.0,0.86284,0.4234575503355704,0.4353082489837969,,3.5316,9.81,7.5,0.9996389409159898,1.0276144011160497,Not liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,05,35.0,10.668000000000001,0.6096,15.0,24.0,26.0,50.0,186.69000000000003,88.01709600000001,0.6,1.0,1.0,1.0,1.0444764793038424,31.0,Grey fine sand,SM,18.0,2.0,0.83998,0.4169066506216019,1.604320119328182,,3.5316,9.81,7.5,0.9996389409159898,3.846762488879185,Not liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,05,40.0,12.192,0.6096,16.0,22.0,28.0,50.0,213.36,99.73665600000001,0.6,1.0,1.0,1.0,1.0026748983720206,30.0,Grey fine sand,SM,18.0,2.0,0.8171200000000001,0.4090344599963327,1.183171838996205,,3.5316,9.81,7.5,0.9996389409159898,2.891552570085157,Not liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,05,45.0,13.716000000000001,0.6096,19.0,25.0,32.0,57.0,240.03000000000003,111.45621600000001,0.6,1.0,1.0,1.0,0.965522789947625,33.0,Grey fine sand,SM,18.0,2.0,0.79426,0.40025777750430713,2.5737134059662212,,3.5316,9.81,7.5,0.9996389409159898,6.4278179912036135,Not liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,06,5.0,1.524,0.6096,2.0,4.0,6.0,10.0,29.718,20.747736,0.6,1.0,1.0,0.75,1.5277256474417014,7.0,Grey sandy clay,CL,70.0,3.0,0.97714,0.3275076994270604,0.1419663748819416,,3.5316,9.81,7.5,0.9996389409159898,0.4333184132187786,Liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,06,10.0,3.048,0.6096,3.0,5.0,4.0,9.0,59.436,35.51529599999999,0.6,1.0,1.0,0.75,1.3479732089214074,5.0,Grey sandy clay,CL,70.0,3.0,0.95428,0.3737023377960866,0.12914110111930274,,3.5316,9.81,7.5,0.9996389409159898,0.34544732664226974,Liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,06,15.0,4.572,0.6096,2.0,3.0,4.0,7.0,89.154,50.282855999999995,0.6,1.0,1.0,0.85,1.2316997451180551,4.0,Grey sandy clay,CL,70.0,3.0,0.93142,0.38644021276595747,0.11999760680921516,,3.5316,9.81,7.5,0.9996389409159898,0.31040838044426283,Liquefiable,,19.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,06,20.0,6.096,0.6096,1.0,1.0,1.0,2.0,112.776,58.954415999999995,0.6,1.0,1.0,0.95,1.1784955136129942,1.0,Grey soft clay,CL,70.0,3.0,0.90856,0.40669591976010755,0.0957802968828098,,3.5316,9.81,7.5,0.9996389409159898,0.23542334674276388,Liquefiable,,18.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,06,25.0,7.62,0.6096,1.0,2.0,3.0,5.0,140.97,72.197976,0.6,1.0,1.0,0.95,1.1107288291690884,3.0,Grey soft clay,CL,70.0,3.0,0.8857,0.4046729535188078,0.10986244187007575,,3.5316,9.81,7.5,0.9996389409159898,0.27138649638551354,Liquefiable,,18.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,06,30.0,9.144,0.6096,10.0,16.0,22.0,38.0,160.02,76.29753600000001,0.6,1.0,1.0,0.95,1.0922600018008768,24.0,Grey fine sand,SM,18.0,2.0,0.86284,0.4234575503355704,0.4033736078719478,,3.5316,9.81,7.5,0.9996389409159898,0.9522275983673836,Liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,06,35.0,10.668000000000001,0.6096,13.0,21.0,29.0,50.0,186.69000000000003,88.01709600000001,0.6,1.0,1.0,1.0,1.0444764793038424,31.0,Grey fine sand,SM,18.0,2.0,0.83998,0.4169066506216019,1.604320119328182,,3.5316,9.81,7.5,0.9996389409159898,3.846762488879185,Not liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,06,40.0,12.192,0.6096,14.0,24.0,27.0,51.0,213.36,99.73665600000001,0.6,1.0,1.0,1.0,1.0026748983720206,31.0,Grey fine sand,SM,18.0,2.0,0.8171200000000001,0.4090344599963327,1.3628642930378352,,3.5316,9.81,7.5,0.9996389409159898,3.3307027933949023,Not liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,06,45.0,13.716000000000001,0.6096,18.0,27.0,31.0,58.0,240.03000000000003,111.45621600000001,0.6,1.0,1.0,1.0,0.965522789947625,34.0,Grey fine sand,SM,18.0,2.0,0.79426,0.40025777750430713,3.0832653795051157,,3.5316,9.81,7.5,0.9996389409159898,7.700417860083343,Not liquefiable,,17.5,9.81
"Dr. Md. yassin Arafat,  Jaintapur, 17.09.2022(07)",,02,5.0,1.524,0.6096,2.0,3.0,4.0,7.0,29.718,20.747736,0.6,1.0,1.0,0.75,1.5277256474417014,5.0,Grey sandy clay,CL,70.0,3.0,0.97714,0.3275076994270604,0.12352605152748831,,3.5316,9.81,7.5,0.9996389409159898,0.37703373551366876,Liquefiable,,19.5,9.81
